Domain,DomainDefinition,Indicator,IndicatorDefinition,MeasureID,Measure,MeasureDefinition,DataSource,PeriodEndDate,Type,CategoryName,CategoryOption,Value,Unit,RSE,LowerCI,UpperCI,ComparisonCategoryName,ComparisonCategoryOption,Notes
Social connection,"Being connected with family, friends and community",Levels of loneliness,"Feeling lonely, distant from others or like an outsider has a
proven connection to low wellbeing and poor resilience. This
indicator will measure how frequently Canberrans’
experience loneliness.",26,Loneliness scale,"This measure shows the proportion of adults who often feel they lack companionship, are left out, or are isolated from others.","Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",05/31/2020 12:00:00 AM,ACT,Age - detailed groups,18-24,30.434927,Proportion (%),,9.508183,10.554158,,,
Social connection,"Being connected with family, friends and community",Levels of loneliness,"Feeling lonely, distant from others or like an outsider has a
proven connection to low wellbeing and poor resilience. This
indicator will measure how frequently Canberrans’
experience loneliness.",26,Loneliness scale,"This measure shows the proportion of adults who often feel they lack companionship, are left out, or are isolated from others.","Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,CALD 1,Born overseas - English speaking country,12.649568,Proportion (%),,2.1531231,2.7487788,,,
Social connection,"Being connected with family, friends and community",Levels of loneliness,"Feeling lonely, distant from others or like an outsider has a
proven connection to low wellbeing and poor resilience. This
indicator will measure how frequently Canberrans’
experience loneliness.",26,Loneliness scale,"This measure shows the proportion of adults who often feel they lack companionship, are left out, or are isolated from others.","Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,Age - broad groups,18-29,21.831833,Proportion (%),,5.420166,6.5062633,,,
Social connection,"Being connected with family, friends and community",Levels of loneliness,"Feeling lonely, distant from others or like an outsider has a
proven connection to low wellbeing and poor resilience. This
indicator will measure how frequently Canberrans’
experience loneliness.",26,Loneliness scale,"This measure shows the proportion of adults who often feel they lack companionship, are left out, or are isolated from others.","Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,Carers,Carer with 15 or more hours per week caring obligations,18.979107,Proportion (%),,3.9452758,4.817439,,,
Social connection,"Being connected with family, friends and community",Levels of loneliness,"Feeling lonely, distant from others or like an outsider has a
proven connection to low wellbeing and poor resilience. This
indicator will measure how frequently Canberrans’
experience loneliness.",26,Loneliness scale,"This measure shows the proportion of adults who often feel they lack companionship, are left out, or are isolated from others.","Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",05/31/2020 12:00:00 AM,ACT,CALD 1,Born overseas - English speaking country,28.27204,Proportion (%),,8.96401,11.164724,,,
Social connection,"Being connected with family, friends and community",Levels of loneliness,"Feeling lonely, distant from others or like an outsider has a
proven connection to low wellbeing and poor resilience. This
indicator will measure how frequently Canberrans’
experience loneliness.",26,Loneliness scale,"This measure shows the proportion of adults who often feel they lack companionship, are left out, or are isolated from others.","Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,Carers,Carer,14.317067,Proportion (%),,2.599308,3.1101105,,,
Social connection,"Being connected with family, friends and community",Levels of loneliness,"Feeling lonely, distant from others or like an outsider has a
proven connection to low wellbeing and poor resilience. This
indicator will measure how frequently Canberrans’
experience loneliness.",26,Loneliness scale,"This measure shows the proportion of adults who often feel they lack companionship, are left out, or are isolated from others.","Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",05/31/2020 12:00:00 AM,ACT,Age - broad groups,65+,19.03517,Proportion (%),,7.8398747,10.557985,,,
Social connection,"Being connected with family, friends and community",Levels of loneliness,"Feeling lonely, distant from others or like an outsider has a
proven connection to low wellbeing and poor resilience. This
indicator will measure how frequently Canberrans’
experience loneliness.",26,Loneliness scale,"This measure shows the proportion of adults who often feel they lack companionship, are left out, or are isolated from others.","Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,CALD 1,Born in Australia,15.514085,Proportion (%),,1.1955043,1.2927126,,,
Social connection,"Being connected with family, friends and community",Levels of loneliness,"Feeling lonely, distant from others or like an outsider has a
proven connection to low wellbeing and poor resilience. This
indicator will measure how frequently Canberrans’
experience loneliness.",26,Loneliness scale,"This measure shows the proportion of adults who often feel they lack companionship, are left out, or are isolated from others.","Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",05/31/2020 12:00:00 AM,ACT,Gender,Male,24.308535,Proportion (%),,6.7431836,7.893386,,,
Social connection,"Being connected with family, friends and community",Levels of volunteering,"Volunteering plays an important role in the ACT community
and contributes to building healthier and more resilient
individuals, communities and natural environments. This
indicator will measure levels of volunteering in the ACT and
the types of volunteering opportunities people are
undertaking in our community.",27,Volunteers,This measure shows the proportion of adults who have volunteered in the last 12 months.,"Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,Disability,"Person with disability, has moderate or high difficulty with daily functions",40.264763,Proportion (%),,,,,,
Social connection,"Being connected with family, friends and community",Levels of volunteering,"Volunteering plays an important role in the ACT community
and contributes to building healthier and more resilient
individuals, communities and natural environments. This
indicator will measure levels of volunteering in the ACT and
the types of volunteering opportunities people are
undertaking in our community.",27,Volunteers,This measure shows the proportion of adults who have volunteered in the last 12 months.,"Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,Children in household,No children in household,35.113823,Proportion (%),,,,,,
Social connection,"Being connected with family, friends and community",Levels of volunteering,"Volunteering plays an important role in the ACT community
and contributes to building healthier and more resilient
individuals, communities and natural environments. This
indicator will measure levels of volunteering in the ACT and
the types of volunteering opportunities people are
undertaking in our community.",27,Volunteers,This measure shows the proportion of adults who have volunteered in the last 12 months.,"Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,Carers,Carer with < 15 hours per week caring obligations,44.339447,Proportion (%),,,,,,
Social connection,"Being connected with family, friends and community",Levels of volunteering,"Volunteering plays an important role in the ACT community
and contributes to building healthier and more resilient
individuals, communities and natural environments. This
indicator will measure levels of volunteering in the ACT and
the types of volunteering opportunities people are
undertaking in our community.",27,Volunteers,This measure shows the proportion of adults who have volunteered in the last 12 months.,"Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,Gender,Male,37.19176,Proportion (%),,,,,,
Social connection,"Being connected with family, friends and community",Levels of volunteering,"Volunteering plays an important role in the ACT community
and contributes to building healthier and more resilient
individuals, communities and natural environments. This
indicator will measure levels of volunteering in the ACT and
the types of volunteering opportunities people are
undertaking in our community.",27,Volunteers,This measure shows the proportion of adults who have volunteered in the last 12 months.,"Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,Age - detailed groups,64-75,44.062363,Proportion (%),,,,,,
Social connection,"Being connected with family, friends and community",Levels of volunteering,"Volunteering plays an important role in the ACT community
and contributes to building healthier and more resilient
individuals, communities and natural environments. This
indicator will measure levels of volunteering in the ACT and
the types of volunteering opportunities people are
undertaking in our community.",27,Volunteers,This measure shows the proportion of adults who have volunteered in the last 12 months.,"Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,UC Survey Option,Volunteered at least once,37.739708,Proportion (%),,,,,,
Social connection,"Being connected with family, friends and community",Levels of volunteering,"Volunteering plays an important role in the ACT community
and contributes to building healthier and more resilient
individuals, communities and natural environments. This
indicator will measure levels of volunteering in the ACT and
the types of volunteering opportunities people are
undertaking in our community.",27,Volunteers,This measure shows the proportion of adults who have volunteered in the last 12 months.,"Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,Gender,Female,38.254868,Proportion (%),,,,,,
Social connection,"Being connected with family, friends and community",Levels of volunteering,"Volunteering plays an important role in the ACT community
and contributes to building healthier and more resilient
individuals, communities and natural environments. This
indicator will measure levels of volunteering in the ACT and
the types of volunteering opportunities people are
undertaking in our community.",27,Volunteers,This measure shows the proportion of adults who have volunteered in the last 12 months.,"Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,Age - detailed groups,55-64,36.65736,Proportion (%),,,,,,
Social connection,"Being connected with family, friends and community",Levels of volunteering,"Volunteering plays an important role in the ACT community
and contributes to building healthier and more resilient
individuals, communities and natural environments. This
indicator will measure levels of volunteering in the ACT and
the types of volunteering opportunities people are
undertaking in our community.",27,Volunteers,This measure shows the proportion of adults who have volunteered in the last 12 months.,"Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,Age - detailed groups,75+,33.527138,Proportion (%),,,,,,
Social connection,"Being connected with family, friends and community",Levels of volunteering,"Volunteering plays an important role in the ACT community
and contributes to building healthier and more resilient
individuals, communities and natural environments. This
indicator will measure levels of volunteering in the ACT and
the types of volunteering opportunities people are
undertaking in our community.",27,Volunteers,This measure shows the proportion of adults who have volunteered in the last 12 months.,"Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,Children in household,Children aged 5-17 in household,50.357567,Proportion (%),,,,,,
Social connection,"Being connected with family, friends and community",Levels of volunteering,"Volunteering plays an important role in the ACT community
and contributes to building healthier and more resilient
individuals, communities and natural environments. This
indicator will measure levels of volunteering in the ACT and
the types of volunteering opportunities people are
undertaking in our community.",27,Volunteers,This measure shows the proportion of adults who have volunteered in the last 12 months.,"Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,UC Survey Option,Never volunteered,25.619205,Proportion (%),,,,,,
Social connection,"Being connected with family, friends and community",Levels of volunteering,"Volunteering plays an important role in the ACT community
and contributes to building healthier and more resilient
individuals, communities and natural environments. This
indicator will measure levels of volunteering in the ACT and
the types of volunteering opportunities people are
undertaking in our community.",27,Volunteers,This measure shows the proportion of adults who have volunteered in the last 12 months.,"Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,Age - broad groups,50-64,38.82528,Proportion (%),,,,,,
Social connection,"Being connected with family, friends and community",Levels of volunteering,"Volunteering plays an important role in the ACT community
and contributes to building healthier and more resilient
individuals, communities and natural environments. This
indicator will measure levels of volunteering in the ACT and
the types of volunteering opportunities people are
undertaking in our community.",27,Volunteers,This measure shows the proportion of adults who have volunteered in the last 12 months.,"Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,Carers,Carer,46.471725,Proportion (%),,,,,,
Social connection,"Being connected with family, friends and community",Levels of volunteering,"Volunteering plays an important role in the ACT community
and contributes to building healthier and more resilient
individuals, communities and natural environments. This
indicator will measure levels of volunteering in the ACT and
the types of volunteering opportunities people are
undertaking in our community.",27,Volunteers,This measure shows the proportion of adults who have volunteered in the last 12 months.,"Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,Carers,"Carer with 15 or more hours per week caring obligations, or varied/hard to say hours",48.779526,Proportion (%),,,,,,
Social connection,"Being connected with family, friends and community",Levels of volunteering,"Volunteering plays an important role in the ACT community
and contributes to building healthier and more resilient
individuals, communities and natural environments. This
indicator will measure levels of volunteering in the ACT and
the types of volunteering opportunities people are
undertaking in our community.",27,Volunteers,This measure shows the proportion of adults who have volunteered in the last 12 months.,"Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,Children in household,Children aged 0-4 in household,33.642784,Proportion (%),,,,,,
Social connection,"Being connected with family, friends and community",Levels of volunteering,"Volunteering plays an important role in the ACT community
and contributes to building healthier and more resilient
individuals, communities and natural environments. This
indicator will measure levels of volunteering in the ACT and
the types of volunteering opportunities people are
undertaking in our community.",27,Volunteers,This measure shows the proportion of adults who have volunteered in the last 12 months.,"Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,CALD 1,Born in Australia,40.412987,Proportion (%),,,,,,
Social connection,"Being connected with family, friends and community",Levels of volunteering,"Volunteering plays an important role in the ACT community
and contributes to building healthier and more resilient
individuals, communities and natural environments. This
indicator will measure levels of volunteering in the ACT and
the types of volunteering opportunities people are
undertaking in our community.",27,Volunteers,This measure shows the proportion of adults who have volunteered in the last 12 months.,"Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,Age - detailed groups,25-34,28.016949,Proportion (%),,,,,,
Social connection,"Being connected with family, friends and community",Levels of volunteering,"Volunteering plays an important role in the ACT community
and contributes to building healthier and more resilient
individuals, communities and natural environments. This
indicator will measure levels of volunteering in the ACT and
the types of volunteering opportunities people are
undertaking in our community.",27,Volunteers,This measure shows the proportion of adults who have volunteered in the last 12 months.,"Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,Age - detailed groups,45-54,44.79981,Proportion (%),,,,,,
Social connection,"Being connected with family, friends and community",Levels of volunteering,"Volunteering plays an important role in the ACT community
and contributes to building healthier and more resilient
individuals, communities and natural environments. This
indicator will measure levels of volunteering in the ACT and
the types of volunteering opportunities people are
undertaking in our community.",27,Volunteers,This measure shows the proportion of adults who have volunteered in the last 12 months.,"Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,CALD 1,Born overseas - English speaking country,38.209846,Proportion (%),,,,,,
Social connection,"Being connected with family, friends and community",Levels of volunteering,"Volunteering plays an important role in the ACT community
and contributes to building healthier and more resilient
individuals, communities and natural environments. This
indicator will measure levels of volunteering in the ACT and
the types of volunteering opportunities people are
undertaking in our community.",27,Volunteers,This measure shows the proportion of adults who have volunteered in the last 12 months.,"Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,Age - broad groups,18-29,32.269352,Proportion (%),,,,,,
Social connection,"Being connected with family, friends and community",Levels of volunteering,"Volunteering plays an important role in the ACT community
and contributes to building healthier and more resilient
individuals, communities and natural environments. This
indicator will measure levels of volunteering in the ACT and
the types of volunteering opportunities people are
undertaking in our community.",27,Volunteers,This measure shows the proportion of adults who have volunteered in the last 12 months.,"Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,LGBTIQ+,Not LGBTIQ+,38.339268,Proportion (%),,,,,,
Social connection,"Being connected with family, friends and community",Levels of volunteering,"Volunteering plays an important role in the ACT community
and contributes to building healthier and more resilient
individuals, communities and natural environments. This
indicator will measure levels of volunteering in the ACT and
the types of volunteering opportunities people are
undertaking in our community.",27,Volunteers,This measure shows the proportion of adults who have volunteered in the last 12 months.,"Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,Disability,Person with no disability,35.06116,Proportion (%),,,,,,
Social connection,"Being connected with family, friends and community",Levels of volunteering,"Volunteering plays an important role in the ACT community
and contributes to building healthier and more resilient
individuals, communities and natural environments. This
indicator will measure levels of volunteering in the ACT and
the types of volunteering opportunities people are
undertaking in our community.",27,Volunteers,This measure shows the proportion of adults who have volunteered in the last 12 months.,"Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,Age - broad groups,30-49,38.7682,Proportion (%),,,,,,
Social connection,"Being connected with family, friends and community",Levels of volunteering,"Volunteering plays an important role in the ACT community
and contributes to building healthier and more resilient
individuals, communities and natural environments. This
indicator will measure levels of volunteering in the ACT and
the types of volunteering opportunities people are
undertaking in our community.",27,Volunteers,This measure shows the proportion of adults who have volunteered in the last 12 months.,"Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,CALD 1,Born overseas - non-English speaking country,31.478125,Proportion (%),,,,,,
Social connection,"Being connected with family, friends and community",Levels of volunteering,"Volunteering plays an important role in the ACT community
and contributes to building healthier and more resilient
individuals, communities and natural environments. This
indicator will measure levels of volunteering in the ACT and
the types of volunteering opportunities people are
undertaking in our community.",27,Volunteers,This measure shows the proportion of adults who have volunteered in the last 12 months.,"Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,Age - broad groups,65+,40.574272,Proportion (%),,,,,,
Social connection,"Being connected with family, friends and community",Levels of volunteering,"Volunteering plays an important role in the ACT community
and contributes to building healthier and more resilient
individuals, communities and natural environments. This
indicator will measure levels of volunteering in the ACT and
the types of volunteering opportunities people are
undertaking in our community.",27,Volunteers,This measure shows the proportion of adults who have volunteered in the last 12 months.,"Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,UC Survey Option,Used to volunteer,36.641087,Proportion (%),,,,,,
Social connection,"Being connected with family, friends and community",Levels of volunteering,"Volunteering plays an important role in the ACT community
and contributes to building healthier and more resilient
individuals, communities and natural environments. This
indicator will measure levels of volunteering in the ACT and
the types of volunteering opportunities people are
undertaking in our community.",27,Volunteers,This measure shows the proportion of adults who have volunteered in the last 12 months.,"Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,Carers,Not a carer,36.7823,Proportion (%),,,,,,
Social connection,"Being connected with family, friends and community",Levels of volunteering,"Volunteering plays an important role in the ACT community
and contributes to building healthier and more resilient
individuals, communities and natural environments. This
indicator will measure levels of volunteering in the ACT and
the types of volunteering opportunities people are
undertaking in our community.",27,Volunteers,This measure shows the proportion of adults who have volunteered in the last 12 months.,"Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,Age - detailed groups,18-24,34.348587,Proportion (%),,,,,,
Social connection,"Being connected with family, friends and community",Levels of volunteering,"Volunteering plays an important role in the ACT community
and contributes to building healthier and more resilient
individuals, communities and natural environments. This
indicator will measure levels of volunteering in the ACT and
the types of volunteering opportunities people are
undertaking in our community.",27,Volunteers,This measure shows the proportion of adults who have volunteered in the last 12 months.,"Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,Age - detailed groups,35-44,42.737995,Proportion (%),,,,,,
Social connection,"Being connected with family, friends and community",Levels of volunteering,"Volunteering plays an important role in the ACT community
and contributes to building healthier and more resilient
individuals, communities and natural environments. This
indicator will measure levels of volunteering in the ACT and
the types of volunteering opportunities people are
undertaking in our community.",27,Volunteers,This measure shows the proportion of adults who have volunteered in the last 12 months.,"Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,Disability,"Person with disability/long-term health condition, little/no difficulty with daily functions",44.533627,Proportion (%),,,,,,
Social connection,"Being connected with family, friends and community",Levels of volunteering,"Volunteering plays an important role in the ACT community
and contributes to building healthier and more resilient
individuals, communities and natural environments. This
indicator will measure levels of volunteering in the ACT and
the types of volunteering opportunities people are
undertaking in our community.",27,Volunteers,This measure shows the proportion of adults who have volunteered in the last 12 months.,"Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,LGBTIQ+,LGBTIQ+,39.65767,Proportion (%),,,,,,
Social connection,"Being connected with family, friends and community",Participation in community events and activities,"This indicator will measure self-rated frequency of
engagement by Canberrans in events, meetings or activities
including&#58; sports, arts and culture, clubs, churches or spiritual
places, and other social activities in the community or at
work.",28,Level of participation in events and activities,"This measure shows the proportion of adults who take part in group events. The activities include community events, sports groups, local community clubs or hobby groups and local online community groups.","Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,UC Survey Option,High,27.611315,Proportion (%),,,,,,
Social connection,"Being connected with family, friends and community",Participation in community events and activities,"This indicator will measure self-rated frequency of
engagement by Canberrans in events, meetings or activities
including&#58; sports, arts and culture, clubs, churches or spiritual
places, and other social activities in the community or at
work.",28,Level of participation in events and activities,"This measure shows the proportion of adults who take part in group events. The activities include community events, sports groups, local community clubs or hobby groups and local online community groups.","Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,Disability,"Person with disability/long-term health condition, little/no difficulty with daily functions",30.323774,Proportion (%),,,,,,
Social connection,"Being connected with family, friends and community",Participation in community events and activities,"This indicator will measure self-rated frequency of
engagement by Canberrans in events, meetings or activities
including&#58; sports, arts and culture, clubs, churches or spiritual
places, and other social activities in the community or at
work.",28,Level of participation in events and activities,"This measure shows the proportion of adults who take part in group events. The activities include community events, sports groups, local community clubs or hobby groups and local online community groups.","Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,Disability,Person with no disability,29.871231,Proportion (%),,,,,,
Social connection,"Being connected with family, friends and community",Participation in community events and activities,"This indicator will measure self-rated frequency of
engagement by Canberrans in events, meetings or activities
including&#58; sports, arts and culture, clubs, churches or spiritual
places, and other social activities in the community or at
work.",28,Level of participation in events and activities,"This measure shows the proportion of adults who take part in group events. The activities include community events, sports groups, local community clubs or hobby groups and local online community groups.","Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,Carers,Not a carer,28.380478,Proportion (%),,,,,,
