Domain,DomainDefinition,Indicator,IndicatorDefinition,MeasureID,Measure,MeasureDefinition,DataSource,PeriodEndDate,Type,CategoryName,CategoryOption,Value,Unit,RSE,LowerCI,UpperCI,ComparisonCategoryName,ComparisonCategoryOption,Notes
Housing and home,Having a place to call home,Housing affordability and availability,"Home ownership provides substantial economic and social benefits. In addition to wealth creation and financial security, home ownership is the basis for a number of positive social, family and community outcomes. To provide insight into the degree to which home ownership is accessible to the community, this indicator will measure the availability of affordable homes for purchase and the proportion of income required to meet the cost of new home purchases.",156,Affordable home purchase,This measure shows the proportion of median family income needed for average repayments of new home loans.,"Real Estate Institute of Australia, Housing Affordability Report - www.reia.asn.au/product/reia-reports-subscription-har/",03/30/2016 12:00:00 AM,Comparison,Country,Australia,31.7,Proportion,,,,,,"This measure is also known as the mortgage debt-servicing ratio. It is calculated as the monthly required repayment on a new mortgage divided by monthly disposable income for families.  The Real Estate Institute of Australia obtains median annual family income data from the results of the ABS Income Distribution Survey, and update this quarterly using change in ABS reported average weekly earnings. Average annual loan repayment figures are calculated using the average size of new loans made in the quarter, assuming that loans are being repaid at average interest rates (based on the rates offered by major lenders in Australia)."
Housing and home,Having a place to call home,Housing affordability and availability,"Home ownership provides substantial economic and social benefits. In addition to wealth creation and financial security, home ownership is the basis for a number of positive social, family and community outcomes. To provide insight into the degree to which home ownership is accessible to the community, this indicator will measure the availability of affordable homes for purchase and the proportion of income required to meet the cost of new home purchases.",156,Affordable home purchase,This measure shows the proportion of median family income needed for average repayments of new home loans.,"Real Estate Institute of Australia, Housing Affordability Report - www.reia.asn.au/product/reia-reports-subscription-har/",03/30/2016 12:00:00 AM,Comparison,State / Territory,QLD,27.7,Proportion,,,,,,"This measure is also known as the mortgage debt-servicing ratio. It is calculated as the monthly required repayment on a new mortgage divided by monthly disposable income for families.  The Real Estate Institute of Australia obtains median annual family income data from the results of the ABS Income Distribution Survey, and update this quarterly using change in ABS reported average weekly earnings. Average annual loan repayment figures are calculated using the average size of new loans made in the quarter, assuming that loans are being repaid at average interest rates (based on the rates offered by major lenders in Australia)."
Housing and home,Having a place to call home,Housing affordability and availability,"Home ownership provides substantial economic and social benefits. In addition to wealth creation and financial security, home ownership is the basis for a number of positive social, family and community outcomes. To provide insight into the degree to which home ownership is accessible to the community, this indicator will measure the availability of affordable homes for purchase and the proportion of income required to meet the cost of new home purchases.",156,Affordable home purchase,This measure shows the proportion of median family income needed for average repayments of new home loans.,"Real Estate Institute of Australia, Housing Affordability Report - www.reia.asn.au/product/reia-reports-subscription-har/",03/30/2018 12:00:00 AM,Comparison,State / Territory,NT,19.8,Proportion,,,,,,"This measure is also known as the mortgage debt-servicing ratio. It is calculated as the monthly required repayment on a new mortgage divided by monthly disposable income for families.  The Real Estate Institute of Australia obtains median annual family income data from the results of the ABS Income Distribution Survey, and update this quarterly using change in ABS reported average weekly earnings. Average annual loan repayment figures are calculated using the average size of new loans made in the quarter, assuming that loans are being repaid at average interest rates (based on the rates offered by major lenders in Australia)."
Housing and home,Having a place to call home,Housing affordability and availability,"Home ownership provides substantial economic and social benefits. In addition to wealth creation and financial security, home ownership is the basis for a number of positive social, family and community outcomes. To provide insight into the degree to which home ownership is accessible to the community, this indicator will measure the availability of affordable homes for purchase and the proportion of income required to meet the cost of new home purchases.",156,Affordable home purchase,This measure shows the proportion of median family income needed for average repayments of new home loans.,"Real Estate Institute of Australia, Housing Affordability Report - www.reia.asn.au/product/reia-reports-subscription-har/",12/30/2017 12:00:00 AM,Comparison,State / Territory,TAS,25.7,Proportion,,,,,,"This measure is also known as the mortgage debt-servicing ratio. It is calculated as the monthly required repayment on a new mortgage divided by monthly disposable income for families.  The Real Estate Institute of Australia obtains median annual family income data from the results of the ABS Income Distribution Survey, and update this quarterly using change in ABS reported average weekly earnings. Average annual loan repayment figures are calculated using the average size of new loans made in the quarter, assuming that loans are being repaid at average interest rates (based on the rates offered by major lenders in Australia)."
Housing and home,Having a place to call home,Housing affordability and availability,"Home ownership provides substantial economic and social benefits. In addition to wealth creation and financial security, home ownership is the basis for a number of positive social, family and community outcomes. To provide insight into the degree to which home ownership is accessible to the community, this indicator will measure the availability of affordable homes for purchase and the proportion of income required to meet the cost of new home purchases.",156,Affordable home purchase,This measure shows the proportion of median family income needed for average repayments of new home loans.,"Real Estate Institute of Australia, Housing Affordability Report - www.reia.asn.au/product/reia-reports-subscription-har/",03/30/2015 12:00:00 AM,Comparison,State / Territory,SA,28.4,Proportion,,,,,,"This measure is also known as the mortgage debt-servicing ratio. It is calculated as the monthly required repayment on a new mortgage divided by monthly disposable income for families.  The Real Estate Institute of Australia obtains median annual family income data from the results of the ABS Income Distribution Survey, and update this quarterly using change in ABS reported average weekly earnings. Average annual loan repayment figures are calculated using the average size of new loans made in the quarter, assuming that loans are being repaid at average interest rates (based on the rates offered by major lenders in Australia)."
Housing and home,Having a place to call home,Housing affordability and availability,"Home ownership provides substantial economic and social benefits. In addition to wealth creation and financial security, home ownership is the basis for a number of positive social, family and community outcomes. To provide insight into the degree to which home ownership is accessible to the community, this indicator will measure the availability of affordable homes for purchase and the proportion of income required to meet the cost of new home purchases.",156,Affordable home purchase,This measure shows the proportion of median family income needed for average repayments of new home loans.,"Real Estate Institute of Australia, Housing Affordability Report - www.reia.asn.au/product/reia-reports-subscription-har/",09/30/2015 12:00:00 AM,Comparison,State / Territory,VIC,34,Proportion,,,,,,"This measure is also known as the mortgage debt-servicing ratio. It is calculated as the monthly required repayment on a new mortgage divided by monthly disposable income for families.  The Real Estate Institute of Australia obtains median annual family income data from the results of the ABS Income Distribution Survey, and update this quarterly using change in ABS reported average weekly earnings. Average annual loan repayment figures are calculated using the average size of new loans made in the quarter, assuming that loans are being repaid at average interest rates (based on the rates offered by major lenders in Australia)."
Housing and home,Having a place to call home,Housing affordability and availability,"Home ownership provides substantial economic and social benefits. In addition to wealth creation and financial security, home ownership is the basis for a number of positive social, family and community outcomes. To provide insight into the degree to which home ownership is accessible to the community, this indicator will measure the availability of affordable homes for purchase and the proportion of income required to meet the cost of new home purchases.",156,Affordable home purchase,This measure shows the proportion of median family income needed for average repayments of new home loans.,"Real Estate Institute of Australia, Housing Affordability Report - www.reia.asn.au/product/reia-reports-subscription-har/",09/30/2018 12:00:00 AM,Comparison,State / Territory,VIC,33.5,Proportion,,,,,,"This measure is also known as the mortgage debt-servicing ratio. It is calculated as the monthly required repayment on a new mortgage divided by monthly disposable income for families.  The Real Estate Institute of Australia obtains median annual family income data from the results of the ABS Income Distribution Survey, and update this quarterly using change in ABS reported average weekly earnings. Average annual loan repayment figures are calculated using the average size of new loans made in the quarter, assuming that loans are being repaid at average interest rates (based on the rates offered by major lenders in Australia)."
Housing and home,Having a place to call home,Housing affordability and availability,"Home ownership provides substantial economic and social benefits. In addition to wealth creation and financial security, home ownership is the basis for a number of positive social, family and community outcomes. To provide insight into the degree to which home ownership is accessible to the community, this indicator will measure the availability of affordable homes for purchase and the proportion of income required to meet the cost of new home purchases.",156,Affordable home purchase,This measure shows the proportion of median family income needed for average repayments of new home loans.,"Real Estate Institute of Australia, Housing Affordability Report - www.reia.asn.au/product/reia-reports-subscription-har/",06/30/2016 12:00:00 AM,Comparison,State / Territory,SA,26.9,Proportion,,,,,,"This measure is also known as the mortgage debt-servicing ratio. It is calculated as the monthly required repayment on a new mortgage divided by monthly disposable income for families.  The Real Estate Institute of Australia obtains median annual family income data from the results of the ABS Income Distribution Survey, and update this quarterly using change in ABS reported average weekly earnings. Average annual loan repayment figures are calculated using the average size of new loans made in the quarter, assuming that loans are being repaid at average interest rates (based on the rates offered by major lenders in Australia)."
Housing and home,Having a place to call home,Housing affordability and availability,"Home ownership provides substantial economic and social benefits. In addition to wealth creation and financial security, home ownership is the basis for a number of positive social, family and community outcomes. To provide insight into the degree to which home ownership is accessible to the community, this indicator will measure the availability of affordable homes for purchase and the proportion of income required to meet the cost of new home purchases.",156,Affordable home purchase,This measure shows the proportion of median family income needed for average repayments of new home loans.,"Real Estate Institute of Australia, Housing Affordability Report - www.reia.asn.au/product/reia-reports-subscription-har/",03/30/2020 12:00:00 AM,Comparison,State / Territory,VIC,37.5,Proportion,,,,,,"This measure is also known as the mortgage debt-servicing ratio. It is calculated as the monthly required repayment on a new mortgage divided by monthly disposable income for families.  The Real Estate Institute of Australia obtains median annual family income data from the results of the ABS Income Distribution Survey, and update this quarterly using change in ABS reported average weekly earnings. Average annual loan repayment figures are calculated using the average size of new loans made in the quarter, assuming that loans are being repaid at average interest rates (based on the rates offered by major lenders in Australia)."
Housing and home,Having a place to call home,Housing affordability and availability,"Home ownership provides substantial economic and social benefits. In addition to wealth creation and financial security, home ownership is the basis for a number of positive social, family and community outcomes. To provide insight into the degree to which home ownership is accessible to the community, this indicator will measure the availability of affordable homes for purchase and the proportion of income required to meet the cost of new home purchases.",156,Affordable home purchase,This measure shows the proportion of median family income needed for average repayments of new home loans.,"Real Estate Institute of Australia, Housing Affordability Report - www.reia.asn.au/product/reia-reports-subscription-har/",06/30/2017 12:00:00 AM,Comparison,State / Territory,WA,23.6,Proportion,,,,,,"This measure is also known as the mortgage debt-servicing ratio. It is calculated as the monthly required repayment on a new mortgage divided by monthly disposable income for families.  The Real Estate Institute of Australia obtains median annual family income data from the results of the ABS Income Distribution Survey, and update this quarterly using change in ABS reported average weekly earnings. Average annual loan repayment figures are calculated using the average size of new loans made in the quarter, assuming that loans are being repaid at average interest rates (based on the rates offered by major lenders in Australia)."
Housing and home,Having a place to call home,Housing affordability and availability,"Home ownership provides substantial economic and social benefits. In addition to wealth creation and financial security, home ownership is the basis for a number of positive social, family and community outcomes. To provide insight into the degree to which home ownership is accessible to the community, this indicator will measure the availability of affordable homes for purchase and the proportion of income required to meet the cost of new home purchases.",156,Affordable home purchase,This measure shows the proportion of median family income needed for average repayments of new home loans.,"Real Estate Institute of Australia, Housing Affordability Report - www.reia.asn.au/product/reia-reports-subscription-har/",03/30/2019 12:00:00 AM,ACT,All,,21.7,Proportion,,,,,,"This measure is also known as the mortgage debt-servicing ratio. It is calculated as the monthly required repayment on a new mortgage divided by monthly disposable income for families.  The Real Estate Institute of Australia obtains median annual family income data from the results of the ABS Income Distribution Survey, and update this quarterly using change in ABS reported average weekly earnings. Average annual loan repayment figures are calculated using the average size of new loans made in the quarter, assuming that loans are being repaid at average interest rates (based on the rates offered by major lenders in Australia)."
Housing and home,Having a place to call home,Housing affordability and availability,"Home ownership provides substantial economic and social benefits. In addition to wealth creation and financial security, home ownership is the basis for a number of positive social, family and community outcomes. To provide insight into the degree to which home ownership is accessible to the community, this indicator will measure the availability of affordable homes for purchase and the proportion of income required to meet the cost of new home purchases.",156,Affordable home purchase,This measure shows the proportion of median family income needed for average repayments of new home loans.,"Real Estate Institute of Australia, Housing Affordability Report - www.reia.asn.au/product/reia-reports-subscription-har/",12/30/2019 12:00:00 AM,Comparison,Country,Australia,35.5,Proportion,,,,,,"This measure is also known as the mortgage debt-servicing ratio. It is calculated as the monthly required repayment on a new mortgage divided by monthly disposable income for families.  The Real Estate Institute of Australia obtains median annual family income data from the results of the ABS Income Distribution Survey, and update this quarterly using change in ABS reported average weekly earnings. Average annual loan repayment figures are calculated using the average size of new loans made in the quarter, assuming that loans are being repaid at average interest rates (based on the rates offered by major lenders in Australia)."
Housing and home,Having a place to call home,Housing affordability and availability,"Home ownership provides substantial economic and social benefits. In addition to wealth creation and financial security, home ownership is the basis for a number of positive social, family and community outcomes. To provide insight into the degree to which home ownership is accessible to the community, this indicator will measure the availability of affordable homes for purchase and the proportion of income required to meet the cost of new home purchases.",156,Affordable home purchase,This measure shows the proportion of median family income needed for average repayments of new home loans.,"Real Estate Institute of Australia, Housing Affordability Report - www.reia.asn.au/product/reia-reports-subscription-har/",09/30/2016 12:00:00 AM,Comparison,State / Territory,VIC,32.4,Proportion,,,,,,"This measure is also known as the mortgage debt-servicing ratio. It is calculated as the monthly required repayment on a new mortgage divided by monthly disposable income for families.  The Real Estate Institute of Australia obtains median annual family income data from the results of the ABS Income Distribution Survey, and update this quarterly using change in ABS reported average weekly earnings. Average annual loan repayment figures are calculated using the average size of new loans made in the quarter, assuming that loans are being repaid at average interest rates (based on the rates offered by major lenders in Australia)."
Housing and home,Having a place to call home,Housing affordability and availability,"Home ownership provides substantial economic and social benefits. In addition to wealth creation and financial security, home ownership is the basis for a number of positive social, family and community outcomes. To provide insight into the degree to which home ownership is accessible to the community, this indicator will measure the availability of affordable homes for purchase and the proportion of income required to meet the cost of new home purchases.",156,Affordable home purchase,This measure shows the proportion of median family income needed for average repayments of new home loans.,"Real Estate Institute of Australia, Housing Affordability Report - www.reia.asn.au/product/reia-reports-subscription-har/",09/30/2019 12:00:00 AM,Comparison,State / Territory,TAS,28.1,Proportion,,,,,,"This measure is also known as the mortgage debt-servicing ratio. It is calculated as the monthly required repayment on a new mortgage divided by monthly disposable income for families.  The Real Estate Institute of Australia obtains median annual family income data from the results of the ABS Income Distribution Survey, and update this quarterly using change in ABS reported average weekly earnings. Average annual loan repayment figures are calculated using the average size of new loans made in the quarter, assuming that loans are being repaid at average interest rates (based on the rates offered by major lenders in Australia)."
Housing and home,Having a place to call home,Housing affordability and availability,"Home ownership provides substantial economic and social benefits. In addition to wealth creation and financial security, home ownership is the basis for a number of positive social, family and community outcomes. To provide insight into the degree to which home ownership is accessible to the community, this indicator will measure the availability of affordable homes for purchase and the proportion of income required to meet the cost of new home purchases.",156,Affordable home purchase,This measure shows the proportion of median family income needed for average repayments of new home loans.,"Real Estate Institute of Australia, Housing Affordability Report - www.reia.asn.au/product/reia-reports-subscription-har/",06/30/2020 12:00:00 AM,Comparison,State / Territory,NSW,43,Proportion,,,,,,"This measure is also known as the mortgage debt-servicing ratio. It is calculated as the monthly required repayment on a new mortgage divided by monthly disposable income for families.  The Real Estate Institute of Australia obtains median annual family income data from the results of the ABS Income Distribution Survey, and update this quarterly using change in ABS reported average weekly earnings. Average annual loan repayment figures are calculated using the average size of new loans made in the quarter, assuming that loans are being repaid at average interest rates (based on the rates offered by major lenders in Australia)."
Housing and home,Having a place to call home,Housing affordability and availability,"Home ownership provides substantial economic and social benefits. In addition to wealth creation and financial security, home ownership is the basis for a number of positive social, family and community outcomes. To provide insight into the degree to which home ownership is accessible to the community, this indicator will measure the availability of affordable homes for purchase and the proportion of income required to meet the cost of new home purchases.",156,Affordable home purchase,This measure shows the proportion of median family income needed for average repayments of new home loans.,"Real Estate Institute of Australia, Housing Affordability Report - www.reia.asn.au/product/reia-reports-subscription-har/",12/30/2016 12:00:00 AM,Comparison,State / Territory,NSW,38.5,Proportion,,,,,,"This measure is also known as the mortgage debt-servicing ratio. It is calculated as the monthly required repayment on a new mortgage divided by monthly disposable income for families.  The Real Estate Institute of Australia obtains median annual family income data from the results of the ABS Income Distribution Survey, and update this quarterly using change in ABS reported average weekly earnings. Average annual loan repayment figures are calculated using the average size of new loans made in the quarter, assuming that loans are being repaid at average interest rates (based on the rates offered by major lenders in Australia)."
Housing and home,Having a place to call home,Housing affordability and availability,"Home ownership provides substantial economic and social benefits. In addition to wealth creation and financial security, home ownership is the basis for a number of positive social, family and community outcomes. To provide insight into the degree to which home ownership is accessible to the community, this indicator will measure the availability of affordable homes for purchase and the proportion of income required to meet the cost of new home purchases.",156,Affordable home purchase,This measure shows the proportion of median family income needed for average repayments of new home loans.,"Real Estate Institute of Australia, Housing Affordability Report - www.reia.asn.au/product/reia-reports-subscription-har/",12/30/2016 12:00:00 AM,Comparison,State / Territory,SA,26.5,Proportion,,,,,,"This measure is also known as the mortgage debt-servicing ratio. It is calculated as the monthly required repayment on a new mortgage divided by monthly disposable income for families.  The Real Estate Institute of Australia obtains median annual family income data from the results of the ABS Income Distribution Survey, and update this quarterly using change in ABS reported average weekly earnings. Average annual loan repayment figures are calculated using the average size of new loans made in the quarter, assuming that loans are being repaid at average interest rates (based on the rates offered by major lenders in Australia)."
Housing and home,Having a place to call home,Housing affordability and availability,"Home ownership provides substantial economic and social benefits. In addition to wealth creation and financial security, home ownership is the basis for a number of positive social, family and community outcomes. To provide insight into the degree to which home ownership is accessible to the community, this indicator will measure the availability of affordable homes for purchase and the proportion of income required to meet the cost of new home purchases.",156,Affordable home purchase,This measure shows the proportion of median family income needed for average repayments of new home loans.,"Real Estate Institute of Australia, Housing Affordability Report - www.reia.asn.au/product/reia-reports-subscription-har/",03/30/2017 12:00:00 AM,Comparison,State / Territory,SA,26.2,Proportion,,,,,,"This measure is also known as the mortgage debt-servicing ratio. It is calculated as the monthly required repayment on a new mortgage divided by monthly disposable income for families.  The Real Estate Institute of Australia obtains median annual family income data from the results of the ABS Income Distribution Survey, and update this quarterly using change in ABS reported average weekly earnings. Average annual loan repayment figures are calculated using the average size of new loans made in the quarter, assuming that loans are being repaid at average interest rates (based on the rates offered by major lenders in Australia)."
Housing and home,Having a place to call home,Housing affordability and availability,"Home ownership provides substantial economic and social benefits. In addition to wealth creation and financial security, home ownership is the basis for a number of positive social, family and community outcomes. To provide insight into the degree to which home ownership is accessible to the community, this indicator will measure the availability of affordable homes for purchase and the proportion of income required to meet the cost of new home purchases.",156,Affordable home purchase,This measure shows the proportion of median family income needed for average repayments of new home loans.,"Real Estate Institute of Australia, Housing Affordability Report - www.reia.asn.au/product/reia-reports-subscription-har/",09/30/2018 12:00:00 AM,ACT,All,,19.7,Proportion,,,,,,"This measure is also known as the mortgage debt-servicing ratio. It is calculated as the monthly required repayment on a new mortgage divided by monthly disposable income for families.  The Real Estate Institute of Australia obtains median annual family income data from the results of the ABS Income Distribution Survey, and update this quarterly using change in ABS reported average weekly earnings. Average annual loan repayment figures are calculated using the average size of new loans made in the quarter, assuming that loans are being repaid at average interest rates (based on the rates offered by major lenders in Australia)."
Housing and home,Having a place to call home,Housing affordability and availability,"Home ownership provides substantial economic and social benefits. In addition to wealth creation and financial security, home ownership is the basis for a number of positive social, family and community outcomes. To provide insight into the degree to which home ownership is accessible to the community, this indicator will measure the availability of affordable homes for purchase and the proportion of income required to meet the cost of new home purchases.",156,Affordable home purchase,This measure shows the proportion of median family income needed for average repayments of new home loans.,"Real Estate Institute of Australia, Housing Affordability Report - www.reia.asn.au/product/reia-reports-subscription-har/",12/30/2014 12:00:00 AM,Comparison,State / Territory,QLD,28.4,Proportion,,,,,,"This measure is also known as the mortgage debt-servicing ratio. It is calculated as the monthly required repayment on a new mortgage divided by monthly disposable income for families.  The Real Estate Institute of Australia obtains median annual family income data from the results of the ABS Income Distribution Survey, and update this quarterly using change in ABS reported average weekly earnings. Average annual loan repayment figures are calculated using the average size of new loans made in the quarter, assuming that loans are being repaid at average interest rates (based on the rates offered by major lenders in Australia)."
Housing and home,Having a place to call home,Housing affordability and availability,"Home ownership provides substantial economic and social benefits. In addition to wealth creation and financial security, home ownership is the basis for a number of positive social, family and community outcomes. To provide insight into the degree to which home ownership is accessible to the community, this indicator will measure the availability of affordable homes for purchase and the proportion of income required to meet the cost of new home purchases.",156,Affordable home purchase,This measure shows the proportion of median family income needed for average repayments of new home loans.,"Real Estate Institute of Australia, Housing Affordability Report - www.reia.asn.au/product/reia-reports-subscription-har/",09/30/2016 12:00:00 AM,Comparison,State / Territory,SA,26.4,Proportion,,,,,,"This measure is also known as the mortgage debt-servicing ratio. It is calculated as the monthly required repayment on a new mortgage divided by monthly disposable income for families.  The Real Estate Institute of Australia obtains median annual family income data from the results of the ABS Income Distribution Survey, and update this quarterly using change in ABS reported average weekly earnings. Average annual loan repayment figures are calculated using the average size of new loans made in the quarter, assuming that loans are being repaid at average interest rates (based on the rates offered by major lenders in Australia)."
Housing and home,Having a place to call home,Housing affordability and availability,"Home ownership provides substantial economic and social benefits. In addition to wealth creation and financial security, home ownership is the basis for a number of positive social, family and community outcomes. To provide insight into the degree to which home ownership is accessible to the community, this indicator will measure the availability of affordable homes for purchase and the proportion of income required to meet the cost of new home purchases.",156,Affordable home purchase,This measure shows the proportion of median family income needed for average repayments of new home loans.,"Real Estate Institute of Australia, Housing Affordability Report - www.reia.asn.au/product/reia-reports-subscription-har/",12/30/2016 12:00:00 AM,ACT,All,,20.5,Proportion,,,,,,"This measure is also known as the mortgage debt-servicing ratio. It is calculated as the monthly required repayment on a new mortgage divided by monthly disposable income for families.  The Real Estate Institute of Australia obtains median annual family income data from the results of the ABS Income Distribution Survey, and update this quarterly using change in ABS reported average weekly earnings. Average annual loan repayment figures are calculated using the average size of new loans made in the quarter, assuming that loans are being repaid at average interest rates (based on the rates offered by major lenders in Australia)."
Housing and home,Having a place to call home,Housing affordability and availability,"Home ownership provides substantial economic and social benefits. In addition to wealth creation and financial security, home ownership is the basis for a number of positive social, family and community outcomes. To provide insight into the degree to which home ownership is accessible to the community, this indicator will measure the availability of affordable homes for purchase and the proportion of income required to meet the cost of new home purchases.",156,Affordable home purchase,This measure shows the proportion of median family income needed for average repayments of new home loans.,"Real Estate Institute of Australia, Housing Affordability Report - www.reia.asn.au/product/reia-reports-subscription-har/",12/30/2018 12:00:00 AM,ACT,All,,22.2,Proportion,,,,,,"This measure is also known as the mortgage debt-servicing ratio. It is calculated as the monthly required repayment on a new mortgage divided by monthly disposable income for families.  The Real Estate Institute of Australia obtains median annual family income data from the results of the ABS Income Distribution Survey, and update this quarterly using change in ABS reported average weekly earnings. Average annual loan repayment figures are calculated using the average size of new loans made in the quarter, assuming that loans are being repaid at average interest rates (based on the rates offered by major lenders in Australia)."
Housing and home,Having a place to call home,Housing affordability and availability,"Home ownership provides substantial economic and social benefits. In addition to wealth creation and financial security, home ownership is the basis for a number of positive social, family and community outcomes. To provide insight into the degree to which home ownership is accessible to the community, this indicator will measure the availability of affordable homes for purchase and the proportion of income required to meet the cost of new home purchases.",156,Affordable home purchase,This measure shows the proportion of median family income needed for average repayments of new home loans.,"Real Estate Institute of Australia, Housing Affordability Report - www.reia.asn.au/product/reia-reports-subscription-har/",12/30/2018 12:00:00 AM,Comparison,State / Territory,VIC,35.2,Proportion,,,,,,"This measure is also known as the mortgage debt-servicing ratio. It is calculated as the monthly required repayment on a new mortgage divided by monthly disposable income for families.  The Real Estate Institute of Australia obtains median annual family income data from the results of the ABS Income Distribution Survey, and update this quarterly using change in ABS reported average weekly earnings. Average annual loan repayment figures are calculated using the average size of new loans made in the quarter, assuming that loans are being repaid at average interest rates (based on the rates offered by major lenders in Australia)."
Housing and home,Having a place to call home,Housing affordability and availability,"Home ownership provides substantial economic and social benefits. In addition to wealth creation and financial security, home ownership is the basis for a number of positive social, family and community outcomes. To provide insight into the degree to which home ownership is accessible to the community, this indicator will measure the availability of affordable homes for purchase and the proportion of income required to meet the cost of new home purchases.",156,Affordable home purchase,This measure shows the proportion of median family income needed for average repayments of new home loans.,"Real Estate Institute of Australia, Housing Affordability Report - www.reia.asn.au/product/reia-reports-subscription-har/",09/30/2016 12:00:00 AM,Comparison,State / Territory,QLD,27.8,Proportion,,,,,,"This measure is also known as the mortgage debt-servicing ratio. It is calculated as the monthly required repayment on a new mortgage divided by monthly disposable income for families.  The Real Estate Institute of Australia obtains median annual family income data from the results of the ABS Income Distribution Survey, and update this quarterly using change in ABS reported average weekly earnings. Average annual loan repayment figures are calculated using the average size of new loans made in the quarter, assuming that loans are being repaid at average interest rates (based on the rates offered by major lenders in Australia)."
Housing and home,Having a place to call home,Housing affordability and availability,"Home ownership provides substantial economic and social benefits. In addition to wealth creation and financial security, home ownership is the basis for a number of positive social, family and community outcomes. To provide insight into the degree to which home ownership is accessible to the community, this indicator will measure the availability of affordable homes for purchase and the proportion of income required to meet the cost of new home purchases.",156,Affordable home purchase,This measure shows the proportion of median family income needed for average repayments of new home loans.,"Real Estate Institute of Australia, Housing Affordability Report - www.reia.asn.au/product/reia-reports-subscription-har/",09/30/2018 12:00:00 AM,Comparison,Country,Australia,31.1,Proportion,,,,,,"This measure is also known as the mortgage debt-servicing ratio. It is calculated as the monthly required repayment on a new mortgage divided by monthly disposable income for families.  The Real Estate Institute of Australia obtains median annual family income data from the results of the ABS Income Distribution Survey, and update this quarterly using change in ABS reported average weekly earnings. Average annual loan repayment figures are calculated using the average size of new loans made in the quarter, assuming that loans are being repaid at average interest rates (based on the rates offered by major lenders in Australia)."
Housing and home,Having a place to call home,Housing affordability and availability,"Home ownership provides substantial economic and social benefits. In addition to wealth creation and financial security, home ownership is the basis for a number of positive social, family and community outcomes. To provide insight into the degree to which home ownership is accessible to the community, this indicator will measure the availability of affordable homes for purchase and the proportion of income required to meet the cost of new home purchases.",156,Affordable home purchase,This measure shows the proportion of median family income needed for average repayments of new home loans.,"Real Estate Institute of Australia, Housing Affordability Report - www.reia.asn.au/product/reia-reports-subscription-har/",06/30/2015 12:00:00 AM,Comparison,State / Territory,TAS,22.9,Proportion,,,,,,"This measure is also known as the mortgage debt-servicing ratio. It is calculated as the monthly required repayment on a new mortgage divided by monthly disposable income for families.  The Real Estate Institute of Australia obtains median annual family income data from the results of the ABS Income Distribution Survey, and update this quarterly using change in ABS reported average weekly earnings. Average annual loan repayment figures are calculated using the average size of new loans made in the quarter, assuming that loans are being repaid at average interest rates (based on the rates offered by major lenders in Australia)."
Housing and home,Having a place to call home,Housing affordability and availability,"Home ownership provides substantial economic and social benefits. In addition to wealth creation and financial security, home ownership is the basis for a number of positive social, family and community outcomes. To provide insight into the degree to which home ownership is accessible to the community, this indicator will measure the availability of affordable homes for purchase and the proportion of income required to meet the cost of new home purchases.",156,Affordable home purchase,This measure shows the proportion of median family income needed for average repayments of new home loans.,"Real Estate Institute of Australia, Housing Affordability Report - www.reia.asn.au/product/reia-reports-subscription-har/",03/30/2020 12:00:00 AM,Comparison,State / Territory,NSW,42.5,Proportion,,,,,,"This measure is also known as the mortgage debt-servicing ratio. It is calculated as the monthly required repayment on a new mortgage divided by monthly disposable income for families.  The Real Estate Institute of Australia obtains median annual family income data from the results of the ABS Income Distribution Survey, and update this quarterly using change in ABS reported average weekly earnings. Average annual loan repayment figures are calculated using the average size of new loans made in the quarter, assuming that loans are being repaid at average interest rates (based on the rates offered by major lenders in Australia)."
Housing and home,Having a place to call home,Housing affordability and availability,"Home ownership provides substantial economic and social benefits. In addition to wealth creation and financial security, home ownership is the basis for a number of positive social, family and community outcomes. To provide insight into the degree to which home ownership is accessible to the community, this indicator will measure the availability of affordable homes for purchase and the proportion of income required to meet the cost of new home purchases.",156,Affordable home purchase,This measure shows the proportion of median family income needed for average repayments of new home loans.,"Real Estate Institute of Australia, Housing Affordability Report - www.reia.asn.au/product/reia-reports-subscription-har/",06/30/2017 12:00:00 AM,Comparison,State / Territory,NT,20.3,Proportion,,,,,,"This measure is also known as the mortgage debt-servicing ratio. It is calculated as the monthly required repayment on a new mortgage divided by monthly disposable income for families.  The Real Estate Institute of Australia obtains median annual family income data from the results of the ABS Income Distribution Survey, and update this quarterly using change in ABS reported average weekly earnings. Average annual loan repayment figures are calculated using the average size of new loans made in the quarter, assuming that loans are being repaid at average interest rates (based on the rates offered by major lenders in Australia)."
